filename,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
00000372.JPG,0.2578079402446747,0.30624645948410034,-0.2241533249616623,0.9997830986976624,0.24793408811092377,0.31009384989738464,-0.18861208856105804,0.999728262424469,0.24862024188041687,0.30907973647117615,-0.18871700763702393,0.9996970891952515,0.24939411878585815,0.3085099458694458,-0.18880096077919006,0.9998019337654114,0.2456357479095459,0.3226434886455536,-0.2042098492383957,0.9997678399085999,0.2447156012058258,0.3305501937866211,-0.20432758331298828,0.9996724128723145,0.24393662810325623,0.3400256037712097,-0.2044462412595749,0.9996826648712158,0.25591006875038147,0.33091920614242554,-0.0014721207553520799,0.9997299313545227,0.25222983956336975,0.3767958879470825,-0.07056134194135666,0.9996843338012695,0.2735911011695862,0.3114028573036194,-0.1550639569759369,0.9998806715011597,0.2702038884162903,0.32409507036209106,-0.1747230887413025,0.9998183846473694,0.3678922653198242,0.29461967945098877,0.07225287705659866,0.9997859597206116,0.3343772292137146,0.48751774430274963,0.011862581595778465,0.9994131326675415,0.4811391532421112,0.21834641695022583,-0.1292804330587387,0.9906601309776306,0.31663739681243896,0.686996340751648,0.07138440757989883,0.9739219546318054,0.3797229528427124,0.3066689372062683,-0.47246724367141724,0.9888278245925903,0.2963118553161621,0.8797817230224609,-0.00011084726429544389,0.9349130392074585,0.36157816648483276,0.3369636535644531,-0.5311970114707947,0.9692384004592896,0.2732701003551483,0.9004441499710083,-0.012898452579975128,0.8841978907585144,0.3527602553367615,0.34128350019454956,-0.5090183615684509,0.9676557779312134,0.271266907453537,0.9003068804740906,-0.0703740268945694,0.8990627527236938,0.35745877027511597,0.3352698087692261,-0.4713709354400635,0.9596298336982727,0.2810458838939667,0.8925168514251709,-0.02651171013712883,0.9085659980773926,0.5818231701850891,0.5120669603347778,0.053854260593652725,0.9971588850021362,0.5425997972488403,0.5992059111595154,-0.054078035056591034,0.9990206956863403,0.6983655095100403,0.6678120493888855,0.01998029835522175,0.6884105801582336,0.7155919075012207,0.6977089047431946,-0.1103241890668869,0.9529603719711304,0.5829440355300903,0.8643421530723572,0.2654586136341095,0.6642505526542664,0.8857060074806213,0.8296831846237183,0.04725676402449608,0.9741519093513489,0.5577046275138855,0.8877774477005005,0.2909574508666992,0.7041776180267334,0.8966339826583862,0.8435761332511902,0.05776010826230049,0.9376875162124634,0.5516238808631897,0.9559141397476196,0.22904980182647705,0.7290095686912537,0.9534435272216797,0.8420592546463013,-0.08446138352155685,0.9500591158866882
00000414.jpg,0.711746871471405,0.5691561102867126,-0.2635641098022461,0.9997863173484802,0.7086848020553589,0.5633865594863892,-0.2736833393573761,0.999742329120636,0.7077698707580566,0.5586980581283569,-0.2736018896102905,0.9997102618217468,0.7071077227592468,0.554336667060852,-0.27355140447616577,0.9997949004173279,0.7118555903434753,0.5763505697250366,-0.2708825469017029,0.9997782707214355,0.7127714157104492,0.5809446573257446,-0.2710126042366028,0.9996917843818665,0.7137088179588318,0.5855116248130798,-0.27147048711776733,0.9996966123580933,0.7110234498977661,0.5522732138633728,-0.2943822741508484,0.9997357130050659,0.7207081913948059,0.5975314974784851,-0.28448066115379333,0.9997076988220215,0.7171685099601746,0.5631228089332581,-0.2706450819969177,0.9998872876167297,0.7192592620849609,0.5787049531936646,-0.2683207094669342,0.9998329281806946,0.7310938835144043,0.5138648748397827,-0.26202183961868286,0.9997787475585938,0.7324710488319397,0.6798452138900757,-0.23865637183189392,0.999451756477356,0.8243077993392944,0.5951858758926392,-0.23127596080303192,0.9357281923294067,0.8028267025947571,0.7714959979057312,-0.24269649386405945,0.9654613733291626,0.9167715311050415,0.6921172142028809,-0.3224620521068573,0.9714154601097107,0.8921539187431335,0.8777947425842285,-0.3093506693840027,0.9384772777557373,0.9406530261039734,0.7086740732192993,-0.35369107127189636,0.9565851092338562,0.9124727249145508,0.9228752851486206,-0.34157899022102356,0.892197847366333,0.9352696537971497,0.7228080630302429,-0.3733854293823242,0.954781174659729,0.9171563386917114,0.9141560792922974,-0.3597334027290344,0.9053220152854919,0.9245071411132812,0.7231934666633606,-0.3326665461063385,0.9492206573486328,0.9084362983703613,0.8986619114875793,-0.31988611817359924,0.9146230220794678,0.7234381437301636,0.5458536148071289,0.016419973224401474,0.9974421858787537,0.6966539025306702,0.646569550037384,-0.01628563366830349,0.9991177916526794,0.7795011401176453,0.5086259841918945,0.007068417966365814,0.7154170870780945,0.548707902431488,0.7594380974769592,0.02912801131606102,0.9540859460830688,0.895113468170166,0.5990278720855713,0.010530814528465271,0.6953057646751404,0.3721188008785248,0.8051588535308838,-0.03312592953443527,0.9738271832466125,0.9143238067626953,0.6185598373413086,0.00870690867304802,0.7321586608886719,0.350970059633255,0.824097752571106,-0.03894312307238579,0.9421461224555969,0.9566546678543091,0.5969456434249878,-0.07229091227054596,0.751998245716095,0.329776793718338,0.834088921546936,-0.09113000333309174,0.9506251811981201
00000158.jpg,0.4589002728462219,0.6653425693511963,-0.22223834693431854,0.999237596988678,0.4549180865287781,0.6676145195960999,-0.22997638583183289,0.9992781281471252,0.45658308267593384,0.6652753353118896,-0.22979684174060822,0.9992506504058838,0.4604828655719757,0.6516205072402954,-0.22966888546943665,0.9994151592254639,0.4534350037574768,0.6699293851852417,-0.21727719902992249,0.9993101358413696,0.45415231585502625,0.6705004572868347,-0.21704554557800293,0.9991617202758789,0.45459574460983276,0.6713820695877075,-0.21694529056549072,0.9991363286972046,0.46611475944519043,0.6588876247406006,-0.22379061579704285,0.9992012977600098,0.4682285487651825,0.6629080176353455,-0.1552821844816208,0.9985750317573547,0.4852200150489807,0.6178863644599915,-0.21497629582881927,0.9991486668586731,0.485419899225235,0.6317712068557739,-0.19552884995937347,0.9986556768417358,0.530001699924469,0.5118067264556885,-0.2393820881843567,0.9993652701377869,0.5393688082695007,0.5798144340515137,-0.10687968134880066,0.998775064945221,0.47167685627937317,0.6130238175392151,-0.36945754289627075,0.9255636930465698,0.4942733347415924,0.7213345766067505,-0.0423792339861393,0.9450337886810303,0.42922621965408325,0.6570984721183777,-0.2463199943304062,0.9528403878211975,0.43409964442253113,0.811505913734436,-0.1402677297592163,0.9219096899032593,0.42038822174072266,0.661251962184906,-0.27760422229766846,0.9347606301307678,0.41821855306625366,0.8315576314926147,-0.15858006477355957,0.8744039535522461,0.4204491376876831,0.6465929746627808,-0.26134490966796875,0.9319360852241516,0.4130246043205261,0.8400169014930725,-0.18388505280017853,0.8871403336524963,0.4272818863391876,0.6407189965248108,-0.24413014948368073,0.924874484539032,0.4184321165084839,0.8427076935768127,-0.15697015821933746,0.8964906930923462,0.6939679384231567,0.6136899590492249,-0.031770411878824234,0.9917129278182983,0.7006738781929016,0.6372237205505371,0.032567285001277924,0.9942477941513062,0.582069993019104,0.7633972764015198,0.03902480751276016,0.6818355917930603,0.5506710410118103,0.8857407569885254,0.1132955327630043,0.8891182541847229,0.49281200766563416,0.9591811895370483,0.12388280034065247,0.6790239214897156,0.4673624336719513,1.0741581916809082,0.2063370645046234,0.9162468314170837,0.4811836779117584,0.9866047501564026,0.12453195452690125,0.7062932848930359,0.45733556151390076,1.1039053201675415,0.21586360037326813,0.8958956599235535,0.45270055532455444,1.008038878440857,0.02122015878558159,0.7356853485107422,0.43266555666923523,1.1052569150924683,0.1639784276485443,0.9112437963485718
00000165.jpg,0.6725296974182129,0.513455867767334,-0.806746244430542,0.998927891254425,0.6844589710235596,0.5183000564575195,-0.8104000091552734,0.9991503953933716,0.6855722665786743,0.5229431986808777,-0.8103294968605042,0.999152660369873,0.6855198740959167,0.5275906324386597,-0.8105779886245728,0.9993535280227661,0.6844862699508667,0.5065703392028809,-0.8454744815826416,0.99915611743927,0.6848579049110413,0.5046664476394653,-0.8453307151794434,0.9990028142929077,0.6859275102615356,0.5020900368690491,-0.8455520868301392,0.9988858699798584,0.6771650910377502,0.5368296504020691,-0.7096585035324097,0.999118983745575,0.6929506063461304,0.5026416182518005,-0.8665322065353394,0.9982449412345886,0.6677238345146179,0.5291812419891357,-0.7501357197761536,0.9989147782325745,0.6694795489311218,0.51651531457901,-0.7974074482917786,0.9981206059455872,0.579350471496582,0.6158137917518616,-0.5151715278625488,0.9982491135597229,0.6408722996711731,0.48412683606147766,-0.6063797473907471,0.9924302697181702,0.6349065899848938,0.7026605010032654,-0.5845710635185242,0.9100620746612549,0.5679829716682434,0.3960303068161011,-0.7268006205558777,0.9420734643936157,0.6680210828781128,0.7851958274841309,-0.7672706246376038,0.9315364360809326,0.5846051573753357,0.26949211955070496,-0.8549594283103943,0.9201961159706116,0.687448263168335,0.8087643384933472,-0.81160968542099,0.9141622185707092,0.5884116888046265,0.22529803216457367,-0.8971416354179382,0.8803166151046753,0.6845980882644653,0.8102706670761108,-0.8174341320991516,0.9105087518692017,0.5861648917198181,0.22088991105556488,-0.8845862150192261,0.8916702270507812,0.6769785284996033,0.8018460273742676,-0.7727437615394592,0.9035096764564514,0.5848159790039062,0.23572853207588196,-0.8494752645492554,0.8963567614555359,0.5729799866676331,0.6068194508552551,-0.032731298357248306,0.992519736289978,0.5184138417243958,0.5197098851203918,0.031506866216659546,0.9948111176490784,0.4000678062438965,0.618312656879425,-0.227146178483963,0.705077052116394,0.5117388367652893,0.5350143909454346,0.10789402574300766,0.889416515827179,0.17417316138744354,0.7435049414634705,-0.22850672900676727,0.7090151309967041,0.504901647567749,0.6772173047065735,0.19644877314567566,0.9118726849555969,0.15576931834220886,0.7569352388381958,-0.2318660169839859,0.730617880821228,0.5159216523170471,0.7040607333183289,0.1989165097475052,0.8890628218650818,0.125773623585701,0.7607986330986023,-0.4648537337779999,0.7603063583374023,0.5489919781684875,0.6941097974777222,0.0369490347802639,0.9094804525375366
00000367.jpg,0.4574200510978699,0.5131190419197083,0.31456783413887024,0.9981231689453125,0.45072686672210693,0.5112960338592529,0.30348464846611023,0.9972285628318787,0.44589731097221375,0.5113211274147034,0.3035379648208618,0.9975220561027527,0.44133973121643066,0.5132817625999451,0.3034670054912567,0.9970846176147461,0.4632810056209564,0.5124416351318359,0.2935698330402374,0.9983102679252625,0.46685710549354553,0.5138800740242004,0.2937137484550476,0.9983899593353271,0.4705698788166046,0.5152746438980103,0.2935742437839508,0.9977906942367554,0.42638739943504333,0.5172784328460693,0.2378973662853241,0.9980089068412781,0.4709606468677521,0.5278017520904541,0.20036472380161285,0.9981409907341003,0.4458647668361664,0.5252054333686829,0.2924775779247284,0.9985425472259521,0.4580093324184418,0.5247949361801147,0.2808401882648468,0.9980716705322266,0.3572715222835541,0.5736417770385742,0.08783607929944992,0.9983706474304199,0.4757579565048218,0.5710740685462952,0.196129709482193,0.993087112903595,0.31047117710113525,0.6012842059135437,-0.043552350252866745,0.8688915371894836,0.4916287660598755,0.601124107837677,0.0890970230102539,0.8607154488563538,0.3080611228942871,0.7339507937431335,-0.19496417045593262,0.8657417297363281,0.5704427361488342,0.6951826810836792,-0.0046618240885436535,0.8862760066986084,0.29829275608062744,0.8412390351295471,-0.2500869631767273,0.8524382710456848,0.5904897451400757,0.7345840334892273,-0.011891765519976616,0.8586827516555786,0.30182820558547974,0.8865876793861389,-0.2229035496711731,0.8466301560401917,0.6067512631416321,0.7549933195114136,-0.044499970972537994,0.8673675656318665,0.30952444672584534,0.9391923546791077,-0.19264258444309235,0.8444910049438477,0.6013745665550232,0.7380927205085754,-0.01631828583776951,0.8633295297622681,0.44110676646232605,0.6225706338882446,-0.0609363429248333,0.9932653903961182,0.5020967721939087,0.7398931384086609,0.06089157238602638,0.9953283071517944,0.3109983205795288,0.6313624382019043,-0.13461503386497498,0.7321559190750122,0.4501791298389435,0.6435686945915222,0.06539034843444824,0.8918851017951965,0.2740606665611267,0.7731847763061523,-0.10048706829547882,0.7320497035980225,0.4411063492298126,0.8312407732009888,0.09288973361253738,0.9122369289398193,0.2862849831581116,0.8072072863578796,-0.09288690239191055,0.7518517374992371,0.4587070345878601,0.8717561960220337,0.09187522530555725,0.8934961557388306,0.1740117371082306,0.7806068062782288,-0.29970788955688477,0.7636895775794983,0.40649309754371643,0.8784514665603638,0.014558720402419567,0.9042465090751648
00000371.jpg,0.34124860167503357,0.4488056004047394,-0.15636783838272095,0.997972309589386,0.32914188504219055,0.44603732228279114,-0.14248476922512054,0.9964669942855835,0.32892948389053345,0.4452120363712311,-0.1425561159849167,0.9970014095306396,0.32867372035980225,0.4442939758300781,-0.14272664487361908,0.9962586760520935,0.327021986246109,0.45049336552619934,-0.1348278969526291,0.9976163506507874,0.3257600665092468,0.453066349029541,-0.1346442699432373,0.9979203939437866,0.32466381788253784,0.455658882856369,-0.13405422866344452,0.9969335198402405,0.3252965211868286,0.45297306776046753,0.02957574464380741,0.9969413876533508,0.3240772485733032,0.46870604157447815,-0.09071653336286545,0.9973406791687012,0.35115692019462585,0.4536208510398865,-0.07770968228578568,0.9978603720664978,0.34927457571029663,0.45964404940605164,-0.03689473867416382,0.9971249103546143,0.37778645753860474,0.4263685643672943,-0.04603893682360649,0.9985040426254272,0.37052857875823975,0.5097683668136597,0.09021876752376556,0.9937118887901306,0.38846278190612793,0.29082757234573364,-0.11781586706638336,0.8814806342124939,0.3477031886577606,0.650553286075592,-0.2668904662132263,0.8727198243141174,0.4032376706600189,0.12242600321769714,-0.2593764662742615,0.8788449764251709,0.32738786935806274,0.808646023273468,-0.5209190845489502,0.8953693509101868,0.4060199558734894,0.08294016867876053,-0.2985415458679199,0.8662216663360596,0.2993757724761963,0.8234354853630066,-0.5506656169891357,0.868757426738739,0.4041638672351837,0.08048483729362488,-0.3135165274143219,0.8610915541648865,0.298403799533844,0.823523998260498,-0.5881859660148621,0.8771161437034607,0.4039180278778076,0.09992711246013641,-0.27770480513572693,0.8592843413352966,0.30766233801841736,0.8182765245437622,-0.5471222996711731,0.8738422393798828,0.48549020290374756,0.5586223602294922,-0.03487129136919975,0.9938846230506897,0.5203155279159546,0.582451343536377,0.036033980548381805,0.9957156777381897,0.6158341765403748,0.6771910786628723,0.04563813656568527,0.7519598603248596,0.641808807849884,0.676231324672699,0.042276233434677124,0.894902765750885,0.7254438400268555,0.7636075019836426,0.17611199617385864,0.7495337724685669,0.7445746064186096,0.7579942345619202,0.1765321046113968,0.9079252481460571,0.7398330569267273,0.7866853475570679,0.1844274252653122,0.7674623727798462,0.7552046179771423,0.7769465446472168,0.19162681698799133,0.8854626417160034,0.791880190372467,0.793377161026001,0.05935420095920563,0.7799541354179382,0.8081337213516235,0.7923903465270996,0.08886565268039703,0.902439534664154
00000403.jpg,0.31783708930015564,0.3943428695201874,-0.2944919466972351,0.9981634616851807,0.3125149607658386,0.37835678458213806,-0.2696777284145355,0.99676114320755,0.31450188159942627,0.372976154088974,-0.26970821619033813,0.9972476363182068,0.316623717546463,0.3681458532810211,-0.2697519063949585,0.9965605139732361,0.30678611993789673,0.3927847445011139,-0.2614681124687195,0.9978189468383789,0.30476731061935425,0.39721226692199707,-0.2615545988082886,0.9980977773666382,0.3028963804244995,0.401619553565979,-0.26160943508148193,0.9972050786018372,0.3276297450065613,0.365307092666626,-0.11348135024309158,0.997123658657074,0.3081439137458801,0.40751609206199646,-0.0938488095998764,0.9975593090057373,0.3330640494823456,0.39101943373680115,-0.23567725718021393,0.998007595539093,0.32608479261398315,0.4080573320388794,-0.2232479602098465,0.9973629117012024,0.4026162922382355,0.3346354067325592,-0.069847472012043,0.9986168146133423,0.358292818069458,0.4831233322620392,0.015026778914034367,0.9943242073059082,0.4172237515449524,0.20497135818004608,-0.11468657851219177,0.8929227590560913,0.36499714851379395,0.6305972337722778,0.05945969372987747,0.8848707675933838,0.4192519187927246,0.07787791639566422,-0.2724602222442627,0.8904557824134827,0.35572296380996704,0.7375280857086182,-0.03111969865858555,0.9049631953239441,0.4192360043525696,0.04230069741606712,-0.31656014919281006,0.8779560923576355,0.3342035412788391,0.7522303462028503,-0.03728737682104111,0.8794378042221069,0.416550874710083,0.04217195138335228,-0.3508293032646179,0.8734943270683289,0.3310292363166809,0.7580101490020752,-0.08799561113119125,0.8872929215431213,0.41758832335472107,0.05433572456240654,-0.299515962600708,0.8721129298210144,0.34192556142807007,0.7525913119316101,-0.05639337748289108,0.8845028281211853,0.5931406617164612,0.4951913058757782,-0.048265185207128525,0.9941475987434387,0.5626190900802612,0.5670540928840637,0.048867713660001755,0.9959304928779602,0.7112870216369629,0.6265034079551697,-0.0706896036863327,0.7547839283943176,0.703011155128479,0.6574236750602722,0.016524184495210648,0.8818033933639526,0.8306084275245667,0.7673606276512146,0.050080858170986176,0.7416380643844604,0.8449658751487732,0.7525120377540588,0.12737634778022766,0.8831283450126648,0.857599675655365,0.7480947375297546,0.05520858243107796,0.7641927599906921,0.8597710728645325,0.749707043170929,0.13211001455783844,0.8599855899810791,0.8801957964897156,0.7682241797447205,-0.10202013701200485,0.7769619226455688,0.8923465609550476,0.7812817692756653,-0.029475416988134384,0.8808310031890869
00000198.jpg,0.08593358844518661,0.3347940742969513,-0.18736760318279266,0.9982941150665283,0.06913573294878006,0.3276952803134918,-0.15794773399829865,0.9969404339790344,0.06893811374902725,0.32358571887016296,-0.1579841822385788,0.9974020719528198,0.06908763945102692,0.3194481134414673,-0.15803349018096924,0.9967501759529114,0.07157206535339355,0.3450658917427063,-0.1593756526708603,0.997967004776001,0.07311107218265533,0.35248151421546936,-0.15940800309181213,0.9982302784919739,0.07465235888957977,0.36016491055488586,-0.159416064620018,0.9974082112312317,0.08170284330844879,0.322114497423172,-0.03539545461535454,0.9972633123397827,0.08640789985656738,0.37861523032188416,-0.044150643050670624,0.9977144598960876,0.10489622503519058,0.3323850631713867,-0.14671680331230164,0.9978944063186646,0.10798140615224838,0.3493894636631012,-0.1490873098373413,0.9975000023841858,0.17437884211540222,0.2914195656776428,-0.0620301254093647,0.9986646175384521,0.17986629903316498,0.4585086703300476,-0.019702032208442688,0.9948792457580566,0.060475222766399384,0.1837226003408432,-0.1633588969707489,0.9033544659614563,0.1722296178340912,0.6011121869087219,-0.02659684419631958,0.8959757089614868,-0.08401027321815491,0.1175348162651062,-0.27419933676719666,0.9010487794876099,0.15950536727905273,0.7381867170333862,-0.12934519350528717,0.9132961630821228,-0.11657227575778961,0.10979266464710236,-0.31598737835884094,0.8890808820724487,0.13564017415046692,0.7482516169548035,-0.13371235132217407,0.8888494372367859,-0.11996384710073471,0.11588872224092484,-0.31431370973587036,0.884891927242279,0.13461081683635712,0.7502188682556152,-0.16207319498062134,0.8961120843887329,-0.11153986304998398,0.11938215047121048,-0.2851604223251343,0.8839842677116394,0.14418502151966095,0.7483522295951843,-0.1460128128528595,0.8938100337982178,0.47909802198410034,0.44407644867897034,0.021084723994135857,0.9946655631065369,0.4653375744819641,0.5348968505859375,-0.021124500781297684,0.996310830116272,0.6733912825584412,0.36858367919921875,-0.14620424807071686,0.7774724960327148,0.6650677919387817,0.695097804069519,-0.0964462012052536,0.8930375576019287,0.5930277705192566,0.5504096150398254,0.1134972795844078,0.7352062463760376,0.8451827764511108,0.8133376836776733,-0.010847896337509155,0.8929840326309204,0.566207766532898,0.5653453469276428,0.14321863651275635,0.7570594549179077,0.8710983395576477,0.8296051025390625,-0.005018539726734161,0.8655282855033875,0.6530552506446838,0.6667927503585815,0.12130007892847061,0.7754454016685486,0.9132695198059082,0.8291595578193665,-0.11093088239431381,0.8894495964050293
00000199.JPG,0.4333270788192749,0.35749608278274536,-0.10114968568086624,0.9977084398269653,0.4220891296863556,0.3695230484008789,-0.1040118858218193,0.9967537522315979,0.42329636216163635,0.39013051986694336,-0.1040806695818901,0.9973889589309692,0.4246682822704315,0.41905951499938965,-0.10422495007514954,0.9966400265693665,0.418864369392395,0.33083418011665344,-0.11277057975530624,0.9975993633270264,0.41807883977890015,0.3628159165382385,-0.11277465522289276,0.9979977607727051,0.4172983169555664,0.39125168323516846,-0.11312583833932877,0.9969629645347595,0.4307754933834076,0.5112572312355042,-0.10565295815467834,0.9972496628761292,0.42286214232444763,0.5372545123100281,-0.14771530032157898,0.9973326325416565,0.44771191477775574,0.5098562240600586,-0.10189372301101685,0.9974935054779053,0.44475826621055603,0.5126820802688599,-0.11413093656301498,0.9966895580291748,0.5031142234802246,0.5185364484786987,-0.06084897369146347,0.9982609152793884,0.44635021686553955,0.6475666761398315,-0.15376092493534088,0.9951024055480957,0.5691895484924316,0.3636535406112671,-0.10112657397985458,0.8750604391098022,0.43318745493888855,0.8014537692070007,-0.17061303555965424,0.8904157876968384,0.6059983968734741,0.17417269945144653,-0.19951370358467102,0.8922445774078369,0.4062991440296173,0.9813857078552246,-0.25144368410110474,0.9182708263397217,0.6124679446220398,0.16469748318195343,-0.2166586071252823,0.8823716640472412,0.38959288597106934,1.0214487314224243,-0.28761598467826843,0.8954845666885376,0.6070213317871094,0.1785883754491806,-0.250189870595932,0.8803966641426086,0.3878992795944214,1.0267833471298218,-0.28866687417030334,0.9024909138679504,0.6031239032745361,0.12275858968496323,-0.21977125108242035,0.8795957565307617,0.39937824010849,1.013126254081726,-0.25966429710388184,0.9001684188842773,0.5469661355018616,0.606195330619812,0.011217465624213219,0.9951778054237366,0.530678927898407,0.6439359188079834,-0.01117783784866333,0.9966724514961243,0.5393587946891785,0.6775579452514648,0.24074529111385345,0.7903103828430176,0.5196358561515808,0.6676684617996216,-0.07501256465911865,0.9027643799781799,0.437590092420578,0.8100268840789795,0.39471912384033203,0.7552950978279114,0.5655649900436401,0.47866445779800415,-0.04119010269641876,0.9005789160728455,0.4233477711677551,0.8285171389579773,0.416839599609375,0.7721380591392517,0.571413516998291,0.44962555170059204,-0.02776210568845272,0.8730411529541016,0.40639862418174744,0.8998208045959473,0.38024067878723145,0.7905267477035522,0.5873072147369385,0.3927481770515442,-0.09542134404182434,0.8944299817085266
00000364.jpg,0.6266281008720398,0.5329298377037048,-0.259597510099411,0.9940527081489563,0.6103354096412659,0.5251139998435974,-0.25153443217277527,0.9919253587722778,0.6085813641548157,0.5201258063316345,-0.25166600942611694,0.994658887386322,0.607215940952301,0.5158097147941589,-0.2518741488456726,0.9921275973320007,0.615408718585968,0.540164053440094,-0.2547690272331238,0.9936519265174866,0.6173436045646667,0.5491045713424683,-0.2546739876270294,0.9954290390014648,0.6192559599876404,0.5576503872871399,-0.2549755871295929,0.9924607872962952,0.6116520762443542,0.5185584425926208,-0.20606932044029236,0.9935399889945984,0.6287845969200134,0.5805513262748718,-0.2144012153148651,0.9956686496734619,0.6378165483474731,0.5326251983642578,-0.2413209080696106,0.9946017265319824,0.6436963081359863,0.5557976961135864,-0.24540778994560242,0.9934305548667908,0.6263037323951721,0.48841431736946106,-0.12723203003406525,0.9977965950965881,0.6696172952651978,0.6084812879562378,-0.15576930344104767,0.9949678182601929,0.669887363910675,0.4086867570877075,-0.1322852075099945,0.8464766144752502,0.7223184704780579,0.6933263540267944,-0.15592025220394135,0.8817058205604553,0.6466703414916992,0.2743099331855774,-0.23853424191474915,0.8978667259216309,0.7562864422798157,0.7716357707977295,-0.21685168147087097,0.9240914583206177,0.6638005971908569,0.24327436089515686,-0.2717946469783783,0.889849066734314,0.740688145160675,0.8027920722961426,-0.25254249572753906,0.9032449722290039,0.6727722883224487,0.28687790036201477,-0.2928518056869507,0.8882619738578796,0.743104875087738,0.8126327395439148,-0.26170700788497925,0.9094419479370117,0.6634840965270996,0.24110417068004608,-0.2540457844734192,0.8874863386154175,0.7526305317878723,0.8125665783882141,-0.22520390152931213,0.9072909355163574,0.572502613067627,0.5094017386436462,-0.0005618299474008381,0.9956309795379639,0.6192639470100403,0.5384653210639954,0.0003806262102443725,0.9969937205314636,0.4227091670036316,0.5429785847663879,0.07591398060321808,0.8075854778289795,0.549877941608429,0.5608365535736084,-0.04301128908991814,0.9120229482650757,0.35971587896347046,0.7650928497314453,0.1253145933151245,0.7777456641197205,0.81815505027771,0.5515059232711792,0.024113766849040985,0.9096195101737976,0.35462233424186707,0.7864595055580139,0.13237334787845612,0.7921232581138611,0.8478731513023376,0.5370706915855408,0.03171636164188385,0.8846395611763,0.3739469647407532,0.7876668572425842,0.08973607420921326,0.8074996471405029,0.9359261989593506,0.5777813196182251,-0.03269423916935921,0.9022854566574097
